Name,Age,Department,Role,Years_of_Experience,Skillset,Project_Success_Rate,Mentor,Mentee
Jason Spencer,38,Operations,Logistics Coordinator,4,"Project Management, Data Analysis",0.82,,NA
Raymond Lopez,30,Engineering,Senior Engineer,7,"Python, Data Analysis, Electrical Engineering, Java",0.94,NA,
William Gomez,25,Engineering,Junior Engineer,2,"Electrical Engineering, Machine Learning",0.71,,NA
Peter Moore,26,Operations,Logistics Coordinator,2,Risk Management,0.83,,NA
Timothy Goodwin,32,Engineering,Engineer,4,"Machine Learning, Data Analysis",0.76,,NA
Gregory Barrera,30,Engineering,Senior Engineer,6,"CAD Design, Electrical Engineering",0.74,NA,
Wendy Marshall,38,Engineering,Senior Engineer,7,"Java, CAD Design, Machine Learning, Electrical Engineering",0.51,NA,
Anthony Byrd,41,Engineering,Senior Engineer,6,"Systems Engineering, CAD Design",0.65,NA,
Claudia May,30,Operations,Operations Manager,7,"Time Management, Project Management, Teamwork, Risk Management",0.97,NA,
Carl Munoz,32,Operations,Logistics Coordinator,3,"Data Analysis, Process Improvement, Time Management",0.67,,NA
Stephanie Allen,46,Engineering,Senior Engineer,8,"Systems Engineering, Python, Machine Learning",0.63,NA,
Holly Schmidt,32,Logistics,Logistics Coordinator,4,"Communication, Warehouse Management",0.51,,NA
Patrick King,41,Engineering,Senior Engineer,8,"Python, Electrical Engineering, CAD Design",0.68,NA,
Amanda Caldwell,25,Logistics,Logistics Coordinator,1,"Warehouse Management, Inventory Management",0.55,,NA
Brian Gutierrez,36,Engineering,Engineer,5,"Systems Engineering, CAD Design, Data Analysis",0.95,NA,
Charles Singh,34,Operations,Operations Manager,7,"Project Management, Teamwork, Time Management, Data Analysis",0.84,NA,
Aaron Nelson,29,IT,IT Support,1,"Cloud Computing, System Administration",0.53,,NA
Jesus Bailey,27,Engineering,Junior Engineer,0,"Data Analysis, Java",0.96,,NA
Brenda Lucero,37,Engineering,Engineer,3,"Machine Learning, Data Analysis, Electrical Engineering",0.7,,NA
Kristine Evans,49,Engineering,Senior Engineer,8,"Python, Data Analysis, CAD Design",0.56,NA,
John Jackson,29,Customer Service,Customer Service Executive,0,"Problem Solving, Communication",0.89,,NA
John Bautista,40,Operations,Operations Manager,12,"Project Management, Process Improvement, Time Management, Risk Management, Teamwork",0.71,NA,
Paul Webster,34,Engineering,Senior Engineer,7,"CAD Design, Systems Engineering, Data Analysis, Machine Learning",0.9,NA,
Kaitlin Maxwell,27,IT,IT Support,2,Cloud Computing,0.86,,NA
John Dominguez,27,Engineering,Junior Engineer,2,"CAD Design, Electrical Engineering",0.84,,NA
John Fox,40,Operations,Operations Manager,12,"Risk Management, Teamwork, Time Management, Process Improvement",0.82,NA,
Michael White,49,Engineering,Senior Engineer,6,"CAD Design, Systems Engineering",0.61,NA,
Elizabeth Meyer,47,Operations,Operations Manager,8,"Project Management, Risk Management, Data Analysis, Process Improvement",0.8,NA,
Kathy Armstrong,37,Engineering,Engineer,5,"Systems Engineering, CAD Design, Machine Learning",0.62,NA,
Kelsey Johns,32,Engineering,Engineer,3,"Python, Data Analysis, Electrical Engineering",0.87,,NA
Madeline Morales,37,Engineering,Senior Engineer,7,"Java, Electrical Engineering, Systems Engineering, Machine Learning",0.82,NA,
Curtis Herrera,37,Customer Service,Customer Service Executive,3,"Conflict Resolution, Problem Solving, Communication",0.64,,NA
April Morris,30,Operations,Logistics Coordinator,4,"Time Management, Teamwork, Process Improvement",0.69,,NA
Christine Eaton,27,Customer Service,Customer Service Executive,2,"Teamwork, Communication",0.78,,NA
Margaret Carroll,28,Operations,Logistics Coordinator,1,Teamwork,0.53,,NA
Mr. Larry Welch,48,Engineering,Senior Engineer,8,"Systems Engineering, Electrical Engineering, Java",0.82,NA,
Jessica Jackson,27,Customer Service,Customer Service Executive,2,Communication,0.52,,NA
Michael Dominguez,33,Operations,Logistics Coordinator,4,"Risk Management, Data Analysis",0.79,,NA
Beverly Grant,25,IT,IT Support,0,"Communication, Java",0.73,,NA
Amy Banks,33,Operations,Logistics Coordinator,4,"Risk Management, Project Management",0.99,,NA
Jessica Chavez MD,44,Operations,Operations Manager,9,"Project Management, Time Management, Process Improvement",0.86,NA,
Ethan Oconnor,49,Engineering,Senior Engineer,6,"Python, Systems Engineering",0.8,NA,
Mrs. Amy Williams,34,Engineering,Engineer,3,"Data Analysis, Electrical Engineering",0.66,,NA
Joseph Walls,54,Operations,Operations Manager,13,"Process Improvement, Risk Management, Time Management, Teamwork",0.97,NA,
Dana Valencia,35,Engineering,Engineer,5,"Systems Engineering, Data Analysis",0.54,NA,
Lawrence Davis,25,Logistics,Logistics Coordinator,2,Networking,0.78,,NA
Donald Mccormick,37,Engineering,Engineer,4,"Java, Python",0.99,,NA
Sandra Coleman,39,Logistics,Logistics Coordinator,4,"Communication, Networking",0.84,,NA
Kevin Johnson,26,Operations,Logistics Coordinator,2,"Time Management, Data Analysis",0.53,,NA
Samantha Kelly,41,Operations,Operations Manager,9,"Process Improvement, Data Analysis, Time Management, Risk Management",0.51,NA,
Victoria Washington,37,Engineering,Engineer,4,"Java, Python",0.7,,NA
Mckenzie Rios,25,Customer Service,Customer Service Executive,1,"Customer Relationship Management, Problem Solving",0.67,,NA
Angela Clark,41,Engineering,Senior Engineer,9,"Python, Systems Engineering, Data Analysis, CAD Design",0.62,NA,
Christopher Buck,25,Logistics,Logistics Coordinator,2,"Warehouse Management, Communication",0.95,,NA
Corey Jackson,39,Logistics,Logistics Coordinator,4,"Communication, Data Analysis",0.56,,NA
Leah Jones,44,Operations,Operations Manager,12,"Risk Management, Project Management, Teamwork, Data Analysis",0.93,NA,
Renee Turner,32,Engineering,Engineer,3,"CAD Design, Electrical Engineering, Systems Engineering",0.89,,NA
Robert Watson,32,Operations,Logistics Coordinator,3,"Data Analysis, Project Management",0.66,,NA
Seth Cain,43,Operations,Operations Manager,9,"Project Management, Risk Management, Time Management, Teamwork",0.95,NA,
Justin Weber,41,Engineering,Senior Engineer,7,"Systems Engineering, Electrical Engineering, CAD Design",0.51,NA,
Michelle Mitchell,40,Operations,Operations Manager,11,"Risk Management, Time Management, Data Analysis, Process Improvement",0.84,NA,
Sarah Lewis,42,Engineering,Senior Engineer,9,"Machine Learning, Electrical Engineering, Systems Engineering",0.94,NA,
Hunter Miller,47,Engineering,Senior Engineer,9,"Python, CAD Design, Electrical Engineering",0.93,NA,
Joshua Jones,39,Logistics,Logistics Coordinator,4,"Warehouse Management, Supply Chain Management",0.73,,NA
Robin Reynolds,43,Operations,Operations Manager,12,"Process Improvement, Risk Management, Project Management, Data Analysis, Time Management",0.9,NA,
Julia Robbins,38,Engineering,Engineer,5,"Electrical Engineering, Systems Engineering",0.81,NA,
William Walker,36,Logistics,Logistics Coordinator,3,"Warehouse Management, Data Analysis, Communication",0.82,,NA
Meghan Nguyen,45,Operations,Operations Manager,8,"Data Analysis, Teamwork, Time Management, Project Management",0.64,NA,
Courtney Rogers,27,Logistics,Logistics Coordinator,1,"Networking, Communication",0.83,,NA
Katie Harmon,52,Operations,Operations Manager,10,"Risk Management, Time Management, Teamwork, Data Analysis, Project Management, Process Improvement",0.75,NA,
Andrew Powers,44,Operations,Operations Manager,10,"Teamwork, Risk Management, Project Management, Data Analysis, Process Improvement, Time Management",0.84,NA,
David Wood,32,Operations,Logistics Coordinator,4,"Process Improvement, Teamwork, Project Management",0.99,,NA
Thomas Gonzales,27,IT,IT Support,0,"Networking, Cloud Computing",0.54,,NA
Annette Benitez,31,Engineering,Engineer,4,"Python, Java",0.75,,NA
Miranda Vega,46,Operations,Operations Manager,11,"Time Management, Project Management, Data Analysis, Teamwork, Process Improvement, Risk Management",0.94,NA,
Keith Mclean,46,Engineering,Senior Engineer,9,"Systems Engineering, Electrical Engineering, Java",0.75,NA,
David Patton,38,Operations,Logistics Coordinator,4,"Time Management, Risk Management, Project Management",0.86,,NA
John Gutierrez,28,IT,IT Support,0,Cloud Computing,0.93,,NA
Heather Jordan,49,Operations,Operations Manager,12,"Project Management, Process Improvement, Time Management, Teamwork, Data Analysis",0.73,NA,
Margaret Grant,33,Logistics,Logistics Coordinator,3,"Networking, Warehouse Management",0.84,,NA
Christine Cole,25,Customer Service,Customer Service Executive,2,Teamwork,0.54,,NA
Norma Thompson,27,IT,IT Support,2,System Administration,0.93,,NA
Morgan Adams,31,Customer Service,Customer Service Executive,3,"Conflict Resolution, Problem Solving, Communication",0.74,,NA
Andrew Hall,35,Engineering,Engineer,4,"Data Analysis, Electrical Engineering, Machine Learning",0.7,,NA
Billy Flores,25,Operations,Logistics Coordinator,2,Data Analysis,0.74,,NA
Brian Flores,29,IT,IT Support,2,"Networking, Java",0.85,,NA
Gabriela Cardenas,34,Operations,Logistics Coordinator,3,"Project Management, Process Improvement",0.61,,NA
Reginald Roberson,25,Operations,Logistics Coordinator,2,Teamwork,0.59,,NA
Daniel Williams,30,Logistics,Logistics Coordinator,4,"Communication, Data Analysis",0.91,,NA
Elizabeth Diaz,42,Operations,Operations Manager,8,"Risk Management, Project Management, Teamwork",0.55,NA,
Tammy Alexander,47,Operations,Operations Manager,7,"Time Management, Teamwork, Risk Management, Project Management",0.67,NA,
Robert Wise,28,Operations,Logistics Coordinator,1,"Project Management, Teamwork",0.83,,NA
Cory Taylor,48,Operations,Operations Manager,10,"Risk Management, Data Analysis, Project Management, Process Improvement, Time Management",0.95,NA,
David Rich,28,Operations,Logistics Coordinator,1,"Data Analysis, Process Improvement",0.9,,NA
Janice King,49,Operations,Operations Manager,8,"Teamwork, Risk Management, Data Analysis",0.69,NA,
Gerald Yoder,47,Operations,Operations Manager,12,"Data Analysis, Risk Management, Time Management, Teamwork, Process Improvement",0.53,NA,
Steven Rivera,53,Operations,Operations Manager,10,"Project Management, Process Improvement, Risk Management, Teamwork, Data Analysis",0.68,NA,
Aaron Wright,43,Engineering,Senior Engineer,9,"Java, CAD Design, Python, Data Analysis",1.0,NA,
Lydia Hill,43,Operations,Operations Manager,7,"Time Management, Risk Management, Project Management, Process Improvement",0.57,NA,
Patricia George,29,Customer Service,Customer Service Executive,0,Customer Relationship Management,0.59,,NA
Brianna Simpson,51,Operations,Operations Manager,10,"Project Management, Data Analysis, Teamwork, Risk Management, Process Improvement",0.96,NA,
Cassidy Garcia,27,Customer Service,Customer Service Executive,1,Customer Relationship Management,0.63,,NA
Michael Davis,49,Operations,Operations Manager,7,"Data Analysis, Process Improvement, Time Management, Project Management",0.52,NA,
Matthew Armstrong,30,Engineering,Engineer,4,"Systems Engineering, CAD Design",0.88,,NA
Lindsey Owens,27,IT,IT Support,1,Communication,0.56,,NA
Joseph Christensen,28,Operations,Logistics Coordinator,2,"Risk Management, Data Analysis",0.7,,NA
Linda Simon,39,Engineering,Engineer,3,"Data Analysis, CAD Design, Python",0.68,,NA
Mrs. Amy Ramirez MD,55,Operations,Operations Manager,12,"Process Improvement, Teamwork, Data Analysis, Project Management",0.57,NA,
Gloria Garcia,27,Customer Service,Customer Service Executive,2,Teamwork,0.76,,NA
Kenneth Arnold,40,Operations,Operations Manager,9,"Time Management, Risk Management, Process Improvement, Teamwork",0.74,NA,
Deanna Hoover,29,Engineering,Junior Engineer,1,Machine Learning,0.58,,NA
Alexis Miller,55,Operations,Operations Manager,14,"Project Management, Process Improvement, Data Analysis, Risk Management, Time Management",0.99,NA,
Carol Davis,27,IT,IT Support,1,"Networking, Python",0.82,,NA
Thomas Martin,32,Engineering,Engineer,4,"Electrical Engineering, Python, Systems Engineering",0.59,,NA
Francis Church,28,Customer Service,Customer Service Executive,0,Customer Relationship Management,0.69,,NA
Ashley Miller,38,Engineering,Senior Engineer,7,"Java, Electrical Engineering, Data Analysis, Machine Learning",0.6,NA,
Brittany Cummings,30,Engineering,Senior Engineer,7,"Electrical Engineering, Data Analysis, Java, CAD Design",0.75,NA,
Heather West,29,Customer Service,Customer Service Executive,1,"Customer Relationship Management, Conflict Resolution",0.83,,NA
Carolyn David,32,Logistics,Logistics Coordinator,4,"Communication, Supply Chain Management, Warehouse Management",0.99,,NA
Lawrence Ramirez,27,Operations,Logistics Coordinator,1,Data Analysis,0.9,,NA
Carmen Burnett,48,Engineering,Senior Engineer,7,"Electrical Engineering, Python, Data Analysis, Systems Engineering",0.8,NA,
Steven Clarke,34,Engineering,Engineer,3,"Machine Learning, CAD Design, Java",0.67,,NA
Jonathan Anderson,33,Operations,Logistics Coordinator,4,"Process Improvement, Data Analysis, Risk Management",0.54,,NA
Julia Ray,33,Operations,Logistics Coordinator,4,"Risk Management, Time Management",0.79,,NA
Brian Byrd,26,Logistics,Logistics Coordinator,2,Communication,0.58,,NA
Sonia Montgomery,41,Engineering,Senior Engineer,7,"Electrical Engineering, Data Analysis, Systems Engineering, Java",0.58,NA,
John Dixon,26,Operations,Logistics Coordinator,2,Teamwork,0.92,,NA
Pamela Schwartz,44,Operations,Operations Manager,11,"Teamwork, Project Management, Process Improvement, Risk Management, Data Analysis, Time Management",0.96,NA,
Tanner Taylor,28,Logistics,Logistics Coordinator,1,"Warehouse Management, Networking",0.89,,NA
Haley David,45,Operations,Operations Manager,7,"Teamwork, Data Analysis, Process Improvement, Time Management",0.87,NA,
Elizabeth Williamson,26,Customer Service,Customer Service Executive,0,Conflict Resolution,0.84,,NA
Stacy Avery,36,Operations,Operations Manager,7,"Process Improvement, Project Management, Teamwork",0.99,NA,
Sandra Huffman,43,Engineering,Senior Engineer,7,"Machine Learning, Data Analysis, Systems Engineering",0.8,NA,
Katie Blair,27,Engineering,Junior Engineer,1,Java,0.58,,NA
Margaret Obrien,42,Engineering,Senior Engineer,8,"Systems Engineering, Python, Electrical Engineering, Java",0.86,NA,
Alexis Simpson,25,Engineering,Junior Engineer,0,"Java, Python",0.95,,NA
Nicholas Sexton,42,Engineering,Senior Engineer,8,"CAD Design, Systems Engineering, Data Analysis, Python",0.61,NA,
Heather Powell,30,Operations,Logistics Coordinator,3,"Time Management, Risk Management",0.62,,NA
Janet Bishop,41,Engineering,Senior Engineer,6,"Machine Learning, Electrical Engineering, Python",0.66,NA,
Jacob Reynolds,38,Operations,Operations Manager,7,"Process Improvement, Teamwork, Risk Management",0.81,NA,
April Walker,40,Operations,Operations Manager,7,"Process Improvement, Time Management, Data Analysis, Risk Management",0.84,NA,
Juan Sanchez,37,Engineering,Senior Engineer,6,"CAD Design, Machine Learning",0.75,NA,
Timothy Love,28,Logistics,Logistics Coordinator,1,Warehouse Management,0.82,,NA
Samantha Lopez,42,Engineering,Senior Engineer,7,"Systems Engineering, Data Analysis, Machine Learning",0.57,NA,
Kyle Hernandez,41,Operations,Operations Manager,12,"Process Improvement, Project Management, Teamwork, Data Analysis, Risk Management, Time Management",0.84,NA,
Angela Mora,32,Engineering,Engineer,3,"Data Analysis, Machine Learning",0.72,,NA
Dr. Melvin Gibson,48,Operations,Operations Manager,10,"Risk Management, Project Management, Teamwork, Process Improvement, Data Analysis",0.77,NA,
Natalie Green,43,Engineering,Senior Engineer,6,"Java, Machine Learning",0.84,NA,
Nathaniel Harper,25,IT,IT Support,0,"Cloud Computing, System Administration",0.63,,NA
Richard Hall,25,Engineering,Junior Engineer,2,Systems Engineering,0.57,,NA
Stephanie Dorsey,48,Operations,Operations Manager,11,"Process Improvement, Time Management, Teamwork, Risk Management",0.9,NA,
Lori Parrish,34,Operations,Logistics Coordinator,3,"Data Analysis, Teamwork, Process Improvement",0.79,,NA
Sylvia Anderson,46,Engineering,Senior Engineer,6,"Python, Electrical Engineering, Data Analysis",0.74,NA,
Andrea Davis,51,Operations,Operations Manager,11,"Time Management, Project Management, Process Improvement, Teamwork, Risk Management",0.52,NA,
Barbara Thomas,28,IT,IT Support,2,Networking,0.97,,NA
Chris Jackson,33,Engineering,Engineer,4,"Python, Systems Engineering",0.74,,NA
Lisa Wolf,37,Operations,Logistics Coordinator,3,"Data Analysis, Risk Management, Teamwork",0.85,,NA
David Adams,28,Engineering,Junior Engineer,0,"CAD Design, Systems Engineering",0.86,,NA
Carol Lawson,27,Engineering,Junior Engineer,2,"Systems Engineering, Python",0.64,,NA
Jose Johnson,29,Customer Service,Customer Service Executive,0,"Customer Relationship Management, Communication",0.59,,NA
Julia Lewis,27,Engineering,Junior Engineer,0,"Data Analysis, CAD Design",0.55,,NA
Robert Rowland,28,Customer Service,Customer Service Executive,2,Communication,0.8,,NA
David Gibson,29,Customer Service,Customer Service Executive,0,Conflict Resolution,0.68,,NA
